dep,jour,P,T,cl_age90,pop,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
70,2020-06-21,0,66,0,233194.0,0.0,2.0,1027.0,0.19474196689386564
70,2020-06-22,0,177,0,233194.0,0.0,2.0,1056.0,0.1893939393939394
70,2020-06-23,0,169,0,233194.0,0.0,2.0,1075.0,0.18604651162790697
70,2020-06-24,0,117,0,233194.0,0.0,1.0,1071.0,0.09337068160597572
70,2020-06-25,0,101,0,233194.0,0.0,1.0,887.0,0.11273957158962795
70,2020-06-26,0,139,0,233194.0,0.0,0.0,862.0,0.0
70,2020-06-27,0,105,0,233194.0,0.0,0.0,874.0,0.0
70,2020-06-28,0,33,0,233194.0,0.0,0.0,841.0,0.0
70,2020-06-29,0,158,0,233194.0,0.0,0.0,822.0,0.0
70,2020-06-30,0,143,0,233194.0,0.0,0.0,796.0,0.0
70,2020-07-01,0,118,0,233194.0,0.0,0.0,797.0,0.0
70,2020-07-02,0,124,0,233194.0,0.0,0.0,820.0,0.0
70,2020-07-03,0,145,0,233194.0,0.0,0.0,826.0,0.0
70,2020-07-04,0,113,0,233194.0,0.0,0.0,834.0,0.0
70,2020-07-05,1,45,0,233194.0,2.2222222222222223,1.0,846.0,0.1182033096926714
70,2020-07-06,0,147,0,233194.0,0.0,1.0,835.0,0.11976047904191617
70,2020-07-07,1,256,0,233194.0,0.390625,2.0,948.0,0.21097046413502107
70,2020-07-08,0,244,0,233194.0,0.0,2.0,1074.0,0.186219739292365
70,2020-07-09,0,145,0,233194.0,0.0,2.0,1095.0,0.182648401826484
70,2020-07-10,0,376,0,233194.0,0.0,2.0,1326.0,0.1508295625942685
70,2020-07-11,0,95,0,233194.0,0.0,2.0,1308.0,0.1529051987767584
70,2020-07-12,1,35,0,233194.0,2.857142857142857,2.0,1298.0,0.15408320493066258
70,2020-07-13,0,167,0,233194.0,0.0,2.0,1318.0,0.15174506828528073
70,2020-07-14,0,27,0,233194.0,0.0,1.0,1089.0,0.09182736455463728
70,2020-07-15,1,158,0,233194.0,0.6329113924050633,2.0,1003.0,0.19940179461615154
70,2020-07-16,0,261,0,233194.0,0.0,2.0,1119.0,0.17873100983020554
70,2020-07-17,0,273,0,233194.0,0.0,2.0,1016.0,0.19685039370078738
70,2020-07-18,0,134,0,233194.0,0.0,2.0,1055.0,0.18957345971563982
70,2020-07-19,0,37,0,233194.0,0.0,1.0,1057.0,0.0946073793755913
70,2020-07-20,0,210,0,233194.0,0.0,1.0,1100.0,0.09090909090909091
70,2020-07-21,2,259,0,233194.0,0.7722007722007722,3.0,1332.0,0.22522522522522523
70,2020-07-22,0,266,0,233194.0,0.0,2.0,1440.0,0.1388888888888889
70,2020-07-23,0,226,0,233194.0,0.0,2.0,1405.0,0.1423487544483986
70,2020-07-24,3,214,0,233194.0,1.4018691588785046,5.0,1346.0,0.3714710252600297
70,2020-07-25,0,158,0,233194.0,0.0,5.0,1370.0,0.36496350364963503
70,2020-07-26,0,34,0,233194.0,0.0,5.0,1367.0,0.36576444769568395
70,2020-07-27,1,239,0,233194.0,0.41841004184100417,6.0,1396.0,0.42979942693409745
70,2020-07-28,0,270,0,233194.0,0.0,4.0,1407.0,0.28429282160625446
70,2020-07-29,1,228,0,233194.0,0.43859649122807015,5.0,1369.0,0.3652300949598247
70,2020-07-30,2,200,0,233194.0,1.0,7.0,1343.0,0.5212211466865228
70,2020-07-31,3,245,0,233194.0,1.2244897959183674,7.0,1374.0,0.5094614264919942
70,2020-08-01,1,132,0,233194.0,0.7575757575757576,8.0,1348.0,0.5934718100890208
70,2020-08-02,0,73,0,233194.0,0.0,8.0,1387.0,0.5767844268204758
70,2020-08-03,5,292,0,233194.0,1.7123287671232876,12.0,1440.0,0.8333333333333334
70,2020-08-04,4,245,0,233194.0,1.6326530612244898,16.0,1415.0,1.1307420494699647
70,2020-08-05,2,192,0,233194.0,1.0416666666666665,17.0,1379.0,1.2327773749093547
70,2020-08-06,4,272,0,233194.0,1.4705882352941175,19.0,1451.0,1.3094417643004823
70,2020-08-07,10,242,0,233194.0,4.132231404958678,26.0,1448.0,1.7955801104972375
70,2020-08-08,3,164,0,233194.0,1.8292682926829267,28.0,1480.0,1.891891891891892
70,2020-08-09,0,43,0,233194.0,0.0,28.0,1450.0,1.9310344827586208
70,2020-08-10,8,319,0,233194.0,2.507836990595611,31.0,1477.0,2.098849018280298
70,2020-08-11,6,243,0,233194.0,2.4691358024691357,33.0,1475.0,2.2372881355932206
70,2020-08-12,1,285,0,233194.0,0.3508771929824561,32.0,1568.0,2.0408163265306123
70,2020-08-13,3,320,0,233194.0,0.9375,31.0,1616.0,1.9183168316831682
70,2020-08-14,7,400,0,233194.0,1.7500000000000002,28.0,1774.0,1.5783540022547913
70,2020-08-15,1,72,0,233194.0,1.3888888888888888,26.0,1682.0,1.5457788347205708
70,2020-08-16,3,43,0,233194.0,6.976744186046512,29.0,1682.0,1.7241379310344827
70,2020-08-17,10,436,0,233194.0,2.293577981651376,31.0,1799.0,1.7231795441912174
70,2020-08-18,5,339,0,233194.0,1.4749262536873156,30.0,1895.0,1.58311345646438
70,2020-08-19,3,320,0,233194.0,0.9375,32.0,1930.0,1.6580310880829014
70,2020-08-20,4,466,0,233194.0,0.8583690987124464,33.0,2076.0,1.5895953757225432
70,2020-08-21,2,415,0,233194.0,0.48192771084337355,28.0,2091.0,1.3390722142515543
70,2020-08-22,4,228,0,233194.0,1.7543859649122806,31.0,2247.0,1.3796172674677347
70,2020-08-23,0,50,0,233194.0,0.0,28.0,2254.0,1.2422360248447204
70,2020-08-24,6,657,0,233194.0,0.91324200913242,24.0,2475.0,0.9696969696969697
70,2020-08-25,5,521,0,233194.0,0.9596928982725527,24.0,2657.0,0.9032743695897629
70,2020-08-26,0,361,0,233194.0,0.0,21.0,2698.0,0.7783543365455894
70,2020-08-27,9,470,0,233194.0,1.9148936170212765,26.0,2702.0,0.9622501850481125
70,2020-08-28,8,771,0,233194.0,1.0376134889753565,32.0,3058.0,1.0464355788096795
70,2020-08-29,9,259,0,233194.0,3.474903474903475,37.0,3089.0,1.1977986403366785
70,2020-08-30,0,70,0,233194.0,0.0,37.0,3109.0,1.1900932775812159
70,2020-08-31,10,533,0,233194.0,1.876172607879925,41.0,2985.0,1.373534338358459
70,2020-09-01,8,385,0,233194.0,2.0779220779220777,44.0,2849.0,1.5444015444015444
70,2020-09-02,10,497,0,233194.0,2.0120724346076457,54.0,2985.0,1.809045226130653
70,2020-09-03,4,522,0,233194.0,0.7662835249042145,49.0,3037.0,1.6134343101745143
70,2020-09-04,10,686,0,233194.0,1.4577259475218658,51.0,2952.0,1.7276422764227644
70,2020-09-05,12,316,0,233194.0,3.79746835443038,54.0,3009.0,1.794616151545364
70,2020-09-06,0,42,0,233194.0,0.0,54.0,2981.0,1.8114726601811473
70,2020-09-07,10,631,0,233194.0,1.5847860538827259,54.0,3079.0,1.7538161740824942
70,2020-09-08,12,590,0,233194.0,2.0338983050847457,58.0,3284.0,1.7661388550548112
70,2020-09-09,8,697,0,233194.0,1.1477761836441895,56.0,3484.0,1.6073478760045925
70,2020-09-10,8,880,0,233194.0,0.9090909090909091,60.0,3842.0,1.5616866215512752
70,2020-09-11,2,726,0,233194.0,0.27548209366391185,52.0,3882.0,1.3395157135497167
70,2020-09-12,6,453,0,233194.0,1.3245033112582782,46.0,4019.0,1.1445633242100024
70,2020-09-13,3,64,0,233194.0,4.6875,49.0,4041.0,1.212571145756001
70,2020-09-14,6,772,0,233194.0,0.7772020725388601,45.0,4182.0,1.0760401721664277
70,2020-09-15,9,660,0,233194.0,1.3636363636363635,42.0,4252.0,0.9877704609595485
70,2020-09-16,6,619,0,233194.0,0.9693053311793215,40.0,4174.0,0.9583133684714902
70,2020-09-17,6,548,0,233194.0,1.094890510948905,38.0,3842.0,0.989068193649141
70,2020-09-18,13,592,0,233194.0,2.195945945945946,49.0,3708.0,1.3214670981661272
70,2020-09-19,3,333,0,233194.0,0.9009009009009009,46.0,3588.0,1.282051282051282
70,2020-09-20,0,61,0,233194.0,0.0,43.0,3585.0,1.199442119944212
70,2020-09-21,10,575,0,233194.0,1.7391304347826086,47.0,3388.0,1.3872491145218417
70,2020-09-22,10,479,0,233194.0,2.0876826722338206,48.0,3207.0,1.4967259120673526
70,2020-09-23,5,479,0,233194.0,1.0438413361169103,47.0,3067.0,1.5324421258558854
70,2020-09-24,6,414,0,233194.0,1.4492753623188406,47.0,2933.0,1.6024548244118648
70,2020-09-25,9,486,0,233194.0,1.8518518518518516,43.0,2827.0,1.5210470463388752
70,2020-09-26,9,274,0,233194.0,3.2846715328467155,49.0,2768.0,1.7702312138728324
70,2020-09-27,2,60,0,233194.0,3.3333333333333335,51.0,2767.0,1.8431514275388508
70,2020-09-28,12,523,0,233194.0,2.294455066921606,53.0,2715.0,1.9521178637200736
70,2020-09-29,9,434,0,233194.0,2.0737327188940093,52.0,2670.0,1.947565543071161
70,2020-09-30,12,351,0,233194.0,3.418803418803419,59.0,2542.0,2.321007081038552
70,2020-10-01,12,477,0,233194.0,2.515723270440252,65.0,2605.0,2.495201535508637
70,2020-10-02,13,500,0,233194.0,2.6,69.0,2619.0,2.6345933562428407
70,2020-10-03,10,330,0,233194.0,3.0303030303030303,70.0,2675.0,2.6168224299065423
70,2020-10-04,3,65,0,233194.0,4.615384615384616,71.0,2680.0,2.6492537313432836
70,2020-10-05,17,493,0,233194.0,3.4482758620689653,76.0,2650.0,2.8679245283018866
70,2020-10-06,17,459,0,233194.0,3.7037037037037033,84.0,2675.0,3.140186915887851
70,2020-10-07,24,452,0,233194.0,5.3097345132743365,96.0,2776.0,3.45821325648415
70,2020-10-08,25,508,0,233194.0,4.921259842519685,109.0,2807.0,3.8831492696829355
70,2020-10-09,18,614,0,233194.0,2.9315960912052117,114.0,2921.0,3.9027730229373505
70,2020-10-10,19,334,0,233194.0,5.688622754491018,123.0,2925.0,4.205128205128205
70,2020-10-11,2,62,0,233194.0,3.225806451612903,122.0,2922.0,4.175222450376454
70,2020-10-12,44,566,0,233194.0,7.773851590106007,149.0,2995.0,4.974958263772955
70,2020-10-13,43,663,0,233194.0,6.485671191553545,175.0,3199.0,5.470459518599562
70,2020-10-14,37,703,0,233194.0,5.263157894736842,188.0,3450.0,5.449275362318841
70,2020-10-15,45,772,0,233194.0,5.829015544041451,208.0,3714.0,5.600430802369413
70,2020-10-16,41,726,0,233194.0,5.647382920110193,231.0,3826.0,6.037637219027705
70,2020-10-17,25,443,0,233194.0,5.643340857787811,237.0,3935.0,6.02287166454892
70,2020-10-18,1,75,0,233194.0,1.3333333333333335,236.0,3948.0,5.977710233029382
70,2020-10-19,61,999,0,233194.0,6.106106106106106,253.0,4381.0,5.7749372289431635
70,2020-10-20,94,836,0,233194.0,11.24401913875598,304.0,4554.0,6.675450153711024
70,2020-10-21,91,775,0,233194.0,11.741935483870968,358.0,4626.0,7.738867271941202
70,2020-10-22,102,870,0,233194.0,11.724137931034482,415.0,4724.0,8.784928027095681
70,2020-10-23,147,980,0,233194.0,15.0,521.0,4978.0,10.466050622740056
70,2020-10-24,68,573,0,233194.0,11.8673647469459,564.0,5108.0,11.041503523884105
70,2020-10-25,7,86,0,233194.0,8.13953488372093,570.0,5119.0,11.134987302207461
70,2020-10-26,195,1283,0,233194.0,15.1987529228371,704.0,5403.0,13.0297982602258
70,2020-10-27,146,997,0,233194.0,14.643931795386159,756.0,5564.0,13.587347232207044
70,2020-10-28,169,966,0,233194.0,17.494824016563147,834.0,5755.0,14.491746307558644
70,2020-10-29,138,1185,0,233194.0,11.645569620253164,870.0,6070.0,14.332784184514002
70,2020-10-30,189,1337,0,233194.0,14.136125654450263,912.0,6427.0,14.190135366422904
70,2020-10-31,132,753,0,233194.0,17.52988047808765,976.0,6607.0,14.772211291054942
70,2020-11-01,15,108,0,233194.0,13.88888888888889,984.0,6629.0,14.843867853371547
70,2020-11-02,244,1612,0,233194.0,15.136476426799009,1033.0,6958.0,14.84622017821213
70,2020-11-03,234,1421,0,233194.0,16.467276565798734,1121.0,7382.0,15.185586561907341
70,2020-11-04,169,1382,0,233194.0,12.228654124457309,1121.0,7798.0,14.37548089253655
70,2020-11-05,212,1336,0,233194.0,15.868263473053892,1195.0,7949.0,15.033337526732923
70,2020-11-06,166,1324,0,233194.0,12.537764350453173,1172.0,7936.0,14.768145161290322
70,2020-11-07,81,642,0,233194.0,12.616822429906541,1121.0,7825.0,14.3258785942492
70,2020-11-08,17,59,0,233194.0,28.8135593220339,1123.0,7776.0,14.44187242798354
70,2020-11-09,238,1474,0,233194.0,16.14654002713704,1117.0,7638.0,14.624247185126995
70,2020-11-10,176,1379,0,233194.0,12.762871646120377,1059.0,7596.0,13.941548183254342
70,2020-11-11,5,94,0,233194.0,5.319148936170213,895.0,6308.0,14.18833227647432
70,2020-11-12,167,1600,0,233194.0,10.4375,850.0,6572.0,12.933657942787583
70,2020-11-13,130,1328,0,233194.0,9.789156626506024,814.0,6576.0,12.378345498783455
70,2020-11-14,43,568,0,233194.0,7.570422535211267,776.0,6502.0,11.934789295601353
70,2020-11-15,10,74,0,233194.0,13.513513513513514,769.0,6517.0,11.799907933098051
70,2020-11-16,131,1286,0,233194.0,10.186625194401245,662.0,6329.0,10.45978827618897
70,2020-11-17,122,1010,0,233194.0,12.07920792079208,608.0,5960.0,10.201342281879194
70,2020-11-18,82,830,0,233194.0,9.879518072289157,685.0,6696.0,10.229988052568698
70,2020-11-19,101,1024,0,233194.0,9.86328125,619.0,6120.0,10.11437908496732
70,2020-11-20,80,1001,0,233194.0,7.992007992007992,569.0,5793.0,9.822199205938201
70,2020-11-21,27,457,0,233194.0,5.908096280087528,553.0,5682.0,9.732488560366068
70,2020-11-22,5,73,0,233194.0,6.8493150684931505,548.0,5681.0,9.646189051223377
70,2020-11-23,70,900,0,233194.0,7.777777777777778,487.0,5295.0,9.197355996222852
70,2020-11-24,68,909,0,233194.0,7.48074807480748,433.0,5194.0,8.336542164035425
70,2020-11-25,66,743,0,233194.0,8.882907133243608,417.0,5107.0,8.165263364010181
70,2020-11-26,81,876,0,233194.0,9.246575342465754,397.0,4959.0,8.005646299657188
70,2020-11-27,45,841,0,233194.0,5.35077288941736,362.0,4799.0,7.543238174619712
70,2020-11-28,37,391,0,233194.0,9.462915601023019,372.0,4733.0,7.859708430171139
70,2020-11-29,7,69,0,233194.0,10.144927536231885,374.0,4729.0,7.908648762951999
70,2020-11-30,68,879,0,233194.0,7.736063708759955,372.0,4708.0,7.90144435004248
70,2020-12-01,76,697,0,233194.0,10.9038737446198,380.0,4496.0,8.451957295373665
70,2020-12-02,92,709,0,233194.0,12.976022566995768,406.0,4462.0,9.099058718063649
70,2020-12-03,75,846,0,233194.0,8.865248226950355,400.0,4432.0,9.025270758122744
70,2020-12-04,64,831,0,233194.0,7.701564380264742,419.0,4422.0,9.47535052012664
70,2020-12-05,30,434,0,233194.0,6.912442396313365,412.0,4465.0,9.227323628219484
70,2020-12-06,5,58,0,233194.0,8.620689655172415,410.0,4454.0,9.205208801077683
70,2020-12-07,82,1000,0,233194.0,8.200000000000001,424.0,4575.0,9.267759562841531
70,2020-12-08,62,788,0,233194.0,7.868020304568528,410.0,4666.0,8.78696956708101
70,2020-12-09,80,1002,0,233194.0,7.984031936127744,398.0,4959.0,8.02581165557572
70,2020-12-10,108,1144,0,233194.0,9.44055944055944,431.0,5257.0,8.198592353053073
70,2020-12-11,68,1005,0,233194.0,6.766169154228856,435.0,5431.0,8.00957466396612
70,2020-12-12,52,572,0,233194.0,9.090909090909092,457.0,5569.0,8.206141138444963
70,2020-12-13,6,64,0,233194.0,9.375,458.0,5575.0,8.215246636771301
70,2020-12-14,124,1325,0,233194.0,9.358490566037736,500.0,5900.0,8.47457627118644
70,2020-12-15,75,1309,0,233194.0,5.729564553093964,513.0,6421.0,7.98940974926024
70,2020-12-16,166,1167,0,233194.0,14.224507283633248,599.0,6586.0,9.095050106286061
70,2020-12-17,116,1318,0,233194.0,8.801213960546281,607.0,6760.0,8.979289940828403
70,2020-12-18,91,1599,0,233194.0,5.691056910569105,630.0,7354.0,8.566766385640467
70,2020-12-19,48,945,0,233194.0,5.079365079365079,626.0,7727.0,8.101462404555456
70,2020-12-20,5,100,0,233194.0,5.0,625.0,7763.0,8.0510112070076
70,2020-12-21,140,2292,0,233194.0,6.108202443280978,641.0,8730.0,7.34249713631157
70,2020-12-22,132,2241,0,233194.0,5.8902275769745644,698.0,9662.0,7.224177188987787
70,2020-12-23,118,2320,0,233194.0,5.086206896551724,650.0,10815.0,6.010171058714748
70,2020-12-24,71,1499,0,233194.0,4.736490993995997,605.0,10996.0,5.502000727537286
70,2020-12-25,8,83,0,233194.0,9.63855421686747,522.0,9480.0,5.506329113924051
70,2020-12-26,89,816,0,233194.0,10.906862745098039,563.0,9351.0,6.020746444230564
70,2020-12-27,4,106,0,233194.0,3.7735849056603774,562.0,9357.0,6.0061985679170675
70,2020-12-28,170,1567,0,233194.0,10.848755583918315,592.0,8632.0,6.85820203892493
70,2020-12-29,117,1089,0,233194.0,10.743801652892563,577.0,7480.0,7.713903743315507
70,2020-12-30,129,1285,0,233194.0,10.038910505836576,588.0,6445.0,9.123351435221101
70,2020-12-31,126,1174,0,233194.0,10.732538330494037,643.0,6120.0,10.506535947712418
70,2021-01-01,5,83,0,233194.0,6.024096385542169,640.0,6120.0,10.457516339869281
70,2021-01-02,112,1099,0,233194.0,10.191082802547772,663.0,6403.0,10.354521318132125
70,2021-01-03,11,80,0,233194.0,13.750000000000002,670.0,6377.0,10.50650776227066
70,2021-01-04,158,1929,0,233194.0,8.190772420943494,658.0,6739.0,9.76405994954741
70,2021-01-05,138,1400,0,233194.0,9.857142857142858,679.0,7050.0,9.631205673758865
70,2021-01-06,131,1246,0,233194.0,10.513643659711075,681.0,7011.0,9.713307659392385
70,2021-01-07,100,1398,0,233194.0,7.1530758226037205,655.0,7235.0,9.053213545266066
70,2021-01-08,82,1267,0,233194.0,6.471981057616416,732.0,8419.0,8.694619313457656
70,2021-01-09,101,799,0,233194.0,12.640801001251564,721.0,8119.0,8.880403990639241
70,2021-01-10,5,77,0,233194.0,6.493506493506493,715.0,8116.0,8.809758501724987
70,2021-01-11,133,1490,0,233194.0,8.926174496644295,690.0,7677.0,8.987885892926926
70,2021-01-12,84,1002,0,233194.0,8.383233532934131,636.0,7279.0,8.737463937354033
70,2021-01-13,90,936,0,233194.0,9.615384615384617,595.0,6969.0,8.537810302769408
70,2021-01-14,99,978,0,233194.0,10.122699386503067,594.0,6549.0,9.070087036188731
70,2021-01-15,110,1284,0,233194.0,8.566978193146417,622.0,6566.0,9.473042948522693
70,2021-01-16,72,729,0,233194.0,9.876543209876543,593.0,6496.0,9.128694581280788
70,2021-01-17,9,80,0,233194.0,11.25,597.0,6499.0,9.18602861978766
70,2021-01-18,129,1304,0,233194.0,9.892638036809815,593.0,6313.0,9.393315380959924
