dep,jour,P,T,cl_age90,pop,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
90,2020-06-14,1,69,0,140145.0,1.4492753623188406,6.0,953.0,0.6295907660020986
90,2020-06-15,1,122,0,140145.0,0.819672131147541,7.0,912.0,0.7675438596491228
90,2020-06-16,0,117,0,140145.0,0.0,6.0,900.0,0.6666666666666667
90,2020-06-17,0,87,0,140145.0,0.0,5.0,840.0,0.5952380952380952
90,2020-06-18,1,87,0,140145.0,1.1494252873563218,5.0,793.0,0.6305170239596469
90,2020-06-19,4,105,0,140145.0,3.8095238095238098,7.0,730.0,0.9589041095890412
90,2020-06-20,0,56,0,140145.0,0.0,7.0,643.0,1.088646967340591
90,2020-06-21,0,64,0,140145.0,0.0,6.0,638.0,0.9404388714733543
90,2020-06-22,0,162,0,140145.0,0.0,5.0,678.0,0.7374631268436578
90,2020-06-23,0,106,0,140145.0,0.0,5.0,667.0,0.7496251874062968
90,2020-06-24,0,95,0,140145.0,0.0,5.0,675.0,0.7407407407407408
90,2020-06-25,1,73,0,140145.0,1.36986301369863,5.0,661.0,0.7564296520423601
90,2020-06-26,0,113,0,140145.0,0.0,1.0,669.0,0.14947683109118087
90,2020-06-27,0,63,0,140145.0,0.0,1.0,676.0,0.14792899408284024
90,2020-06-28,0,54,0,140145.0,0.0,1.0,666.0,0.15015015015015015
90,2020-06-29,0,120,0,140145.0,0.0,1.0,624.0,0.16025641025641024
90,2020-06-30,0,120,0,140145.0,0.0,1.0,638.0,0.1567398119122257
90,2020-07-01,0,118,0,140145.0,0.0,1.0,661.0,0.15128593040847202
90,2020-07-02,0,105,0,140145.0,0.0,0.0,693.0,0.0
90,2020-07-03,1,138,0,140145.0,0.7246376811594203,1.0,718.0,0.1392757660167131
90,2020-07-04,0,88,0,140145.0,0.0,1.0,743.0,0.13458950201884254
90,2020-07-05,0,45,0,140145.0,0.0,1.0,734.0,0.13623978201634876
90,2020-07-06,0,123,0,140145.0,0.0,1.0,737.0,0.13568521031207598
90,2020-07-07,1,170,0,140145.0,0.5882352941176471,2.0,787.0,0.25412960609911056
90,2020-07-08,1,135,0,140145.0,0.7407407407407408,3.0,804.0,0.3731343283582089
90,2020-07-09,0,110,0,140145.0,0.0,3.0,809.0,0.3708281829419036
90,2020-07-10,0,130,0,140145.0,0.0,2.0,801.0,0.24968789013732834
90,2020-07-11,1,45,0,140145.0,2.2222222222222223,3.0,758.0,0.395778364116095
90,2020-07-12,0,46,0,140145.0,0.0,3.0,759.0,0.3952569169960474
90,2020-07-13,0,151,0,140145.0,0.0,3.0,787.0,0.3811944091486658
90,2020-07-14,1,42,0,140145.0,2.380952380952381,3.0,659.0,0.4552352048558422
90,2020-07-15,0,168,0,140145.0,0.0,2.0,692.0,0.2890173410404624
90,2020-07-16,2,137,0,140145.0,1.4598540145985401,4.0,719.0,0.5563282336578581
90,2020-07-17,1,139,0,140145.0,0.7194244604316548,5.0,728.0,0.6868131868131868
90,2020-07-18,0,95,0,140145.0,0.0,4.0,778.0,0.5141388174807198
90,2020-07-19,0,54,0,140145.0,0.0,4.0,786.0,0.5089058524173028
90,2020-07-20,2,168,0,140145.0,1.1904761904761905,6.0,803.0,0.7471980074719801
90,2020-07-21,0,188,0,140145.0,0.0,5.0,949.0,0.5268703898840885
90,2020-07-22,0,189,0,140145.0,0.0,5.0,970.0,0.5154639175257731
90,2020-07-23,0,169,0,140145.0,0.0,3.0,1002.0,0.29940119760479045
90,2020-07-24,0,154,0,140145.0,0.0,2.0,1017.0,0.19665683382497542
90,2020-07-25,0,75,0,140145.0,0.0,2.0,997.0,0.20060180541624875
90,2020-07-26,0,43,0,140145.0,0.0,2.0,986.0,0.2028397565922921
90,2020-07-27,0,193,0,140145.0,0.0,0.0,1011.0,0.0
90,2020-07-28,0,205,0,140145.0,0.0,0.0,1028.0,0.0
90,2020-07-29,1,170,0,140145.0,0.5882352941176471,1.0,1009.0,0.09910802775024777
90,2020-07-30,1,182,0,140145.0,0.5494505494505495,2.0,1022.0,0.19569471624266144
90,2020-07-31,3,150,0,140145.0,2.0,5.0,1018.0,0.4911591355599214
90,2020-08-01,1,88,0,140145.0,1.1363636363636365,6.0,1031.0,0.5819592628516004
90,2020-08-02,1,57,0,140145.0,1.7543859649122806,7.0,1045.0,0.6698564593301436
90,2020-08-03,1,189,0,140145.0,0.5291005291005291,8.0,1041.0,0.7684918347742555
90,2020-08-04,1,192,0,140145.0,0.5208333333333333,9.0,1028.0,0.8754863813229572
90,2020-08-05,3,214,0,140145.0,1.4018691588785046,11.0,1072.0,1.0261194029850746
90,2020-08-06,0,155,0,140145.0,0.0,10.0,1045.0,0.9569377990430622
90,2020-08-07,3,169,0,140145.0,1.7751479289940828,10.0,1064.0,0.9398496240601504
90,2020-08-08,2,81,0,140145.0,2.4691358024691357,11.0,1057.0,1.0406811731315044
90,2020-08-09,1,55,0,140145.0,1.8181818181818181,11.0,1055.0,1.042654028436019
90,2020-08-10,5,202,0,140145.0,2.4752475247524752,15.0,1068.0,1.4044943820224718
90,2020-08-11,4,164,0,140145.0,2.4390243902439024,18.0,1040.0,1.7307692307692308
90,2020-08-12,1,211,0,140145.0,0.47393364928909953,16.0,1037.0,1.5429122468659595
90,2020-08-13,3,190,0,140145.0,1.5789473684210527,19.0,1072.0,1.7723880597014925
90,2020-08-14,3,240,0,140145.0,1.25,19.0,1143.0,1.6622922134733158
90,2020-08-15,1,59,0,140145.0,1.694915254237288,18.0,1121.0,1.6057091882247994
90,2020-08-16,4,67,0,140145.0,5.970149253731343,21.0,1133.0,1.8534863195057367
90,2020-08-17,4,280,0,140145.0,1.4285714285714286,20.0,1211.0,1.6515276630883566
90,2020-08-18,8,247,0,140145.0,3.2388663967611335,24.0,1294.0,1.8547140649149922
90,2020-08-19,3,196,0,140145.0,1.530612244897959,26.0,1279.0,2.032838154808444
90,2020-08-20,4,221,0,140145.0,1.809954751131222,27.0,1310.0,2.0610687022900764
90,2020-08-21,5,304,0,140145.0,1.644736842105263,29.0,1374.0,2.1106259097525473
90,2020-08-22,3,190,0,140145.0,1.5789473684210527,31.0,1505.0,2.0598006644518274
90,2020-08-23,3,90,0,140145.0,3.3333333333333335,30.0,1528.0,1.963350785340314
90,2020-08-24,6,454,0,140145.0,1.3215859030837005,32.0,1702.0,1.8801410105757932
90,2020-08-25,4,306,0,140145.0,1.3071895424836601,28.0,1761.0,1.5900056785917092
90,2020-08-26,8,273,0,140145.0,2.93040293040293,33.0,1838.0,1.7954298150163224
90,2020-08-27,4,291,0,140145.0,1.3745704467353952,33.0,1908.0,1.729559748427673
90,2020-08-28,7,320,0,140145.0,2.1875,35.0,1924.0,1.8191268191268193
90,2020-08-29,2,202,0,140145.0,0.9900990099009901,34.0,1936.0,1.756198347107438
90,2020-08-30,1,99,0,140145.0,1.0101010101010102,32.0,1945.0,1.6452442159383032
90,2020-08-31,10,316,0,140145.0,3.1645569620253164,36.0,1807.0,1.992252351964582
90,2020-09-01,5,324,0,140145.0,1.5432098765432098,37.0,1825.0,2.0273972602739727
90,2020-09-02,8,590,0,140145.0,1.3559322033898304,37.0,2142.0,1.727357609710551
90,2020-09-03,4,245,0,140145.0,1.6326530612244898,37.0,2096.0,1.7652671755725193
90,2020-09-04,4,270,0,140145.0,1.4814814814814816,34.0,2046.0,1.6617790811339197
90,2020-09-05,5,220,0,140145.0,2.272727272727273,37.0,2064.0,1.7926356589147288
90,2020-09-06,3,67,0,140145.0,4.477611940298507,39.0,2032.0,1.9192913385826773
90,2020-09-07,11,337,0,140145.0,3.2640949554896146,40.0,2053.0,1.948368241597662
90,2020-09-08,8,352,0,140145.0,2.272727272727273,43.0,2081.0,2.0663142719846226
90,2020-09-09,11,435,0,140145.0,2.528735632183908,46.0,1926.0,2.3883696780893042
90,2020-09-10,17,480,0,140145.0,3.5416666666666665,59.0,2161.0,2.7302174919018976
90,2020-09-11,23,500,0,140145.0,4.6,78.0,2391.0,3.262233375156838
90,2020-09-12,1,252,0,140145.0,0.3968253968253968,74.0,2423.0,3.054065208419315
90,2020-09-13,0,68,0,140145.0,0.0,71.0,2424.0,2.929042904290429
90,2020-09-14,18,694,0,140145.0,2.5936599423631126,78.0,2781.0,2.8047464940668827
90,2020-09-15,15,607,0,140145.0,2.471169686985173,85.0,3036.0,2.7997364953886694
90,2020-09-16,8,394,0,140145.0,2.030456852791878,82.0,2995.0,2.7378964941569284
90,2020-09-17,11,445,0,140145.0,2.4719101123595504,76.0,2960.0,2.5675675675675675
90,2020-09-18,12,407,0,140145.0,2.9484029484029484,65.0,2867.0,2.267178235088943
90,2020-09-19,2,238,0,140145.0,0.8403361344537815,66.0,2853.0,2.3133543638275498
90,2020-09-20,1,63,0,140145.0,1.5873015873015872,67.0,2848.0,2.3525280898876404
90,2020-09-21,7,410,0,140145.0,1.707317073170732,56.0,2564.0,2.1840873634945397
90,2020-09-22,9,402,0,140145.0,2.2388059701492535,50.0,2359.0,2.11954217888936
90,2020-09-23,8,311,0,140145.0,2.572347266881029,50.0,2276.0,2.196836555360281
90,2020-09-24,9,260,0,140145.0,3.4615384615384617,48.0,2091.0,2.295552367288379
90,2020-09-25,6,346,0,140145.0,1.7341040462427744,42.0,2030.0,2.0689655172413794
90,2020-09-26,3,175,0,140145.0,1.7142857142857144,43.0,1967.0,2.186070157600407
90,2020-09-27,0,72,0,140145.0,0.0,42.0,1976.0,2.1255060728744937
90,2020-09-28,6,366,0,140145.0,1.639344262295082,41.0,1932.0,2.122153209109731
90,2020-09-29,8,353,0,140145.0,2.26628895184136,40.0,1883.0,2.1242697822623473
90,2020-09-30,26,264,0,140145.0,9.848484848484848,58.0,1836.0,3.159041394335512
90,2020-10-01,7,226,0,140145.0,3.0973451327433628,56.0,1802.0,3.107658157602664
90,2020-10-02,9,345,0,140145.0,2.608695652173913,59.0,1801.0,3.2759578012215433
90,2020-10-03,5,215,0,140145.0,2.3255813953488373,61.0,1841.0,3.3134166214014127
90,2020-10-04,0,67,0,140145.0,0.0,61.0,1836.0,3.32244008714597
90,2020-10-05,9,366,0,140145.0,2.459016393442623,64.0,1836.0,3.485838779956427
90,2020-10-06,10,327,0,140145.0,3.058103975535168,66.0,1810.0,3.6464088397790055
90,2020-10-07,9,304,0,140145.0,2.9605263157894735,49.0,1850.0,2.6486486486486487
90,2020-10-08,11,296,0,140145.0,3.7162162162162162,53.0,1920.0,2.7604166666666665
90,2020-10-09,11,328,0,140145.0,3.353658536585366,55.0,1903.0,2.8901734104046244
90,2020-10-10,4,246,0,140145.0,1.6260162601626018,54.0,1934.0,2.792140641158221
90,2020-10-11,1,55,0,140145.0,1.8181818181818181,55.0,1922.0,2.861602497398543
90,2020-10-12,17,372,0,140145.0,4.56989247311828,63.0,1928.0,3.2676348547717846
90,2020-10-13,9,321,0,140145.0,2.803738317757009,62.0,1922.0,3.225806451612903
90,2020-10-14,12,273,0,140145.0,4.395604395604396,65.0,1891.0,3.437334743521946
90,2020-10-15,16,296,0,140145.0,5.405405405405405,70.0,1891.0,3.7017451084082498
90,2020-10-16,32,336,0,140145.0,9.523809523809524,91.0,1899.0,4.79199578725645
90,2020-10-17,11,237,0,140145.0,4.641350210970464,98.0,1890.0,5.185185185185185
90,2020-10-18,3,62,0,140145.0,4.838709677419355,100.0,1897.0,5.271481286241434
90,2020-10-19,42,501,0,140145.0,8.383233532934131,125.0,2026.0,6.16979269496545
90,2020-10-20,51,367,0,140145.0,13.896457765667575,167.0,2072.0,8.059845559845561
90,2020-10-21,44,393,0,140145.0,11.195928753180661,199.0,2192.0,9.07846715328467
90,2020-10-22,57,375,0,140145.0,15.2,240.0,2271.0,10.568031704095112
90,2020-10-23,59,479,0,140145.0,12.31732776617954,267.0,2414.0,11.060480530240264
90,2020-10-24,30,287,0,140145.0,10.452961672473867,286.0,2464.0,11.607142857142858
90,2020-10-25,6,87,0,140145.0,6.896551724137931,289.0,2489.0,11.611088790678988
90,2020-10-26,134,746,0,140145.0,17.962466487935657,381.0,2734.0,13.93562545720556
90,2020-10-27,93,651,0,140145.0,14.285714285714285,423.0,3018.0,14.015904572564613
90,2020-10-28,98,674,0,140145.0,14.540059347181009,477.0,3299.0,14.458926947559867
90,2020-10-29,108,819,0,140145.0,13.186813186813188,528.0,3743.0,14.106331819396207
90,2020-10-30,102,808,0,140145.0,12.623762376237623,571.0,4072.0,14.022593320235757
90,2020-10-31,66,423,0,140145.0,15.602836879432624,607.0,4208.0,14.42490494296578
90,2020-11-01,12,99,0,140145.0,12.121212121212121,613.0,4220.0,14.5260663507109
90,2020-11-02,151,1007,0,140145.0,14.99503475670308,630.0,4481.0,14.059361749609462
90,2020-11-03,162,968,0,140145.0,16.735537190082646,699.0,4798.0,14.568570237599
90,2020-11-04,114,742,0,140145.0,15.363881401617252,715.0,4866.0,14.693793670365803
90,2020-11-05,123,773,0,140145.0,15.91203104786546,730.0,4820.0,15.145228215767634
90,2020-11-06,100,886,0,140145.0,11.286681715575622,728.0,4898.0,14.86320947325439
90,2020-11-07,59,393,0,140145.0,15.012722646310433,721.0,4868.0,14.81101068200493
90,2020-11-08,4,57,0,140145.0,7.017543859649122,713.0,4826.0,14.77414007459594
90,2020-11-09,118,944,0,140145.0,12.5,680.0,4763.0,14.276716355238294
90,2020-11-10,122,948,0,140145.0,12.869198312236287,640.0,4743.0,13.493569470799072
90,2020-11-11,12,42,0,140145.0,28.57142857142857,538.0,4043.0,13.306950284442246
90,2020-11-12,110,925,0,140145.0,11.891891891891893,525.0,4195.0,12.514898688915377
90,2020-11-13,135,791,0,140145.0,17.06700379266751,560.0,4100.0,13.658536585365855
90,2020-11-14,36,303,0,140145.0,11.881188118811881,537.0,4010.0,13.39152119700748
90,2020-11-15,3,50,0,140145.0,6.0,536.0,4003.0,13.389957531851113
90,2020-11-16,126,758,0,140145.0,16.62269129287599,544.0,3817.0,14.252030390358922
90,2020-11-17,61,542,0,140145.0,11.254612546125461,483.0,3411.0,14.160070360598064
90,2020-11-18,71,493,0,140145.0,14.401622718052739,542.0,3862.0,14.034179181771103
90,2020-11-19,69,605,0,140145.0,11.40495867768595,501.0,3542.0,14.14455110107284
90,2020-11-20,47,613,0,140145.0,7.6672104404567705,413.0,3364.0,12.27705112960761
90,2020-11-21,27,305,0,140145.0,8.852459016393443,404.0,3366.0,12.002376708259062
90,2020-11-22,4,57,0,140145.0,7.017543859649122,405.0,3373.0,12.007115327601541
90,2020-11-23,59,897,0,140145.0,6.577480490523968,338.0,3512.0,9.624145785876994
90,2020-11-24,37,609,0,140145.0,6.075533661740558,314.0,3579.0,8.77340039117072
90,2020-11-25,33,441,0,140145.0,7.482993197278912,276.0,3527.0,7.825347320669124
90,2020-11-26,35,529,0,140145.0,6.61625708884688,242.0,3451.0,7.012460156476384
90,2020-11-27,29,466,0,140145.0,6.223175965665236,224.0,3304.0,6.779661016949152
90,2020-11-28,20,290,0,140145.0,6.896551724137931,217.0,3289.0,6.5977500760109455
90,2020-11-29,8,69,0,140145.0,11.594202898550725,221.0,3301.0,6.69494092699182
90,2020-11-30,40,630,0,140145.0,6.349206349206349,202.0,3034.0,6.657877389584707
90,2020-12-01,24,460,0,140145.0,5.217391304347826,189.0,2885.0,6.551126516464471
90,2020-12-02,26,375,0,140145.0,6.933333333333333,182.0,2819.0,6.456190138346932
90,2020-12-03,43,472,0,140145.0,9.110169491525424,190.0,2762.0,6.879073135409124
90,2020-12-04,38,504,0,140145.0,7.5396825396825395,199.0,2800.0,7.107142857142858
90,2020-12-05,23,278,0,140145.0,8.273381294964029,202.0,2788.0,7.245337159253945
90,2020-12-06,0,72,0,140145.0,0.0,194.0,2791.0,6.95091365102114
90,2020-12-07,53,603,0,140145.0,8.7893864013267,207.0,2764.0,7.489146164978293
90,2020-12-08,39,526,0,140145.0,7.41444866920152,222.0,2830.0,7.84452296819788
90,2020-12-09,51,466,0,140145.0,10.944206008583691,247.0,2921.0,8.456008216364259
90,2020-12-10,30,419,0,140145.0,7.159904534606206,234.0,2868.0,8.158995815899582
90,2020-12-11,38,512,0,140145.0,7.421875,234.0,2876.0,8.136300417246176
90,2020-12-12,25,326,0,140145.0,7.668711656441718,236.0,2924.0,8.071135430916552
90,2020-12-13,4,63,0,140145.0,6.349206349206349,240.0,2915.0,8.233276157804461
90,2020-12-14,75,742,0,140145.0,10.107816711590296,262.0,3054.0,8.578912901113293
90,2020-12-15,57,625,0,140145.0,9.120000000000001,280.0,3153.0,8.880431335236283
90,2020-12-16,47,633,0,140145.0,7.424960505529225,276.0,3320.0,8.313253012048193
90,2020-12-17,71,778,0,140145.0,9.125964010282777,317.0,3679.0,8.616471867355258
90,2020-12-18,66,965,0,140145.0,6.839378238341968,345.0,4132.0,8.34946757018393
90,2020-12-19,51,704,0,140145.0,7.2443181818181825,371.0,4510.0,8.226164079822617
90,2020-12-20,4,80,0,140145.0,5.0,371.0,4527.0,8.195272807598851
90,2020-12-21,81,1420,0,140145.0,5.704225352112676,377.0,5205.0,7.243035542747359
90,2020-12-22,74,1398,0,140145.0,5.293276108726753,394.0,5978.0,6.590833054533289
90,2020-12-23,66,1338,0,140145.0,4.932735426008969,413.0,6683.0,6.179859344605716
90,2020-12-24,57,1038,0,140145.0,5.491329479768786,399.0,6943.0,5.746795333429353
90,2020-12-25,3,62,0,140145.0,4.838709677419355,336.0,6040.0,5.562913907284768
90,2020-12-26,63,578,0,140145.0,10.899653979238755,348.0,5914.0,5.884342238755496
90,2020-12-27,5,79,0,140145.0,6.329113924050633,349.0,5913.0,5.902249281244715
90,2020-12-28,105,978,0,140145.0,10.736196319018406,373.0,5471.0,6.817766404679218
90,2020-12-29,95,731,0,140145.0,12.99589603283174,394.0,4804.0,8.201498751040798
90,2020-12-30,92,1046,0,140145.0,8.795411089866157,420.0,4512.0,9.308510638297872
90,2020-12-31,41,684,0,140145.0,5.994152046783626,404.0,4158.0,9.716209716209717
90,2021-01-01,8,80,0,140145.0,10.0,409.0,4176.0,9.794061302681992
90,2021-01-02,50,635,0,140145.0,7.874015748031496,396.0,4233.0,9.355067328136075
90,2021-01-03,4,68,0,140145.0,5.88235294117647,395.0,4222.0,9.355755566082426
90,2021-01-04,120,1177,0,140145.0,10.195412064570943,410.0,4421.0,9.273919927618186
90,2021-01-05,73,832,0,140145.0,8.774038461538462,388.0,4522.0,8.580274214949139
90,2021-01-06,98,739,0,140145.0,13.261163734776726,394.0,4215.0,9.347568208778172
90,2021-01-07,66,831,0,140145.0,7.9422382671480145,419.0,4362.0,9.605685465382852
90,2021-01-08,65,854,0,140145.0,7.611241217798595,476.0,5136.0,9.26791277258567
90,2021-01-09,52,495,0,140145.0,10.505050505050505,478.0,4996.0,9.567654123298638
90,2021-01-10,2,61,0,140145.0,3.278688524590164,476.0,4989.0,9.540990178392464
90,2021-01-11,118,880,0,140145.0,13.40909090909091,474.0,4692.0,10.10230179028133
90,2021-01-12,72,730,0,140145.0,9.863013698630137,473.0,4590.0,10.305010893246187
90,2021-01-13,52,568,0,140145.0,9.15492957746479,427.0,4419.0,9.662819642453044
90,2021-01-14,59,697,0,140145.0,8.464849354375897,420.0,4285.0,9.801633605600934
90,2021-01-15,81,733,0,140145.0,11.050477489768076,436.0,4164.0,10.470701248799232
90,2021-01-16,45,444,0,140145.0,10.135135135135135,429.0,4113.0,10.430342815463165
90,2021-01-17,2,60,0,140145.0,3.3333333333333335,429.0,4112.0,10.432879377431908
90,2021-01-18,91,880,0,140145.0,10.340909090909092,402.0,4112.0,9.77626459143969
90,2021-01-19,82,731,0,140145.0,11.21751025991792,412.0,4113.0,10.017019207391199
90,2021-01-20,47,555,0,140145.0,8.468468468468467,407.0,4100.0,9.926829268292684
90,2021-01-21,50,590,0,140145.0,8.47457627118644,398.0,3993.0,9.967443025294266
90,2021-01-22,74,776,0,140145.0,9.536082474226804,391.0,4036.0,9.68780971258672
90,2021-01-23,40,463,0,140145.0,8.639308855291576,386.0,4055.0,9.519112207151665
90,2021-01-24,4,57,0,140145.0,7.017543859649122,388.0,4052.0,9.575518262586376
90,2021-01-25,75,866,0,140145.0,8.660508083140877,372.0,4038.0,9.212481426448738
90,2021-01-26,50,688,0,140145.0,7.267441860465117,340.0,3995.0,8.51063829787234
